"id","institutionCode","collectionCode","ownerInstitutionCode","basisOfRecord","occurrenceID","catalogNumber","otherCatalogNumbers","kingdom","phylum","class","order","family","scientificName","scientificNameAuthorship","genus","specificEpithet","taxonRank","infraspecificEpithet","identifiedBy","dateIdentified","identificationReferences","identificationRemarks","taxonRemarks","identificationQualifier","typeStatus","recordedBy","recordedByID","associatedCollectors","recordNumber","eventDate","year","month","day","startDayOfYear","endDayOfYear","verbatimEventDate","occurrenceRemarks","habitat","substrate","verbatimAttributes","fieldNumber","informationWithheld","dataGeneralizations","dynamicProperties","associatedTaxa","reproductiveCondition","establishmentMeans","cultivationStatus","lifeStage","sex","individualCount","samplingProtocol","samplingEffort","preparations","country","stateProvince","county","municipality","locality","locationRemarks","localitySecurity","localitySecurityReason","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","verbatimCoordinates","georeferencedBy","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","verbatimElevation","disposition","language","recordEnteredBy","modified","sourcePrimaryKey","collId","recordId","references"
3197362,"ASU","Plants","","PreservedSpecimen","bb9b4539-5b0d-462f-abd1-a881fe645458","","286133","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","Janet Sullivan","July 2012","","","","","","L. R. Landrum",NA,"D. Lafferty","11598","2011-08-16",2011,8,16,228,NA,"","","Secondary growth of small trees and shrubs","","Perennnial herb at edge of shrubby thicket","","",NA,"","","","",0,"",NA,NA,NA,NA,"","USA","Minnesota","","","Northfield, near river and railroad tracks on west side of town.","",0,NA,44.453121,-93.170914,"",100,"","","","","","",280,NA,NA,NA,NA,"","","","Landrum","2015-07-13 14:23:47","",1,"urn:uuid:bb9b4539-5b0d-462f-abd1-a881fe645458","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3197362"
1051990,"ASC","","","PreservedSpecimen","962d9da5-73e1-4979-8b83-9f2586dd80c6","79828","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","L.C. Higgins",NA,"N.D. Atwood","24267","2003-04-14",2003,4,14,104,NA,"","","Sandstone to limestone substrate, mixed desert shrub community.","","","","",NA,"","","","",0,"",NA,NA,NA,NA,"","USA","ARIZONA","Mohave County","","Lake Mead National Recreation Area, Whitmore Overlook Area.","",NA,NA,36.1434,-113.2943,"",1250,"T32N R09W S30","","","LL from TRS- 050106","","",1000,NA,NA,NA,NA,"","","","Kristin","2015-01-06 14:31:47","67176",3,"urn:uuid:962d9da5-73e1-4979-8b83-9f2586dd80c6","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1051990"
378467,"UCR","","","PreservedSpecimen","","UCR-11868","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","C.H. Muller",NA,"","s.n.","1932-07-23",1932,7,23,205,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Texas","Brewster","","Oak Canyon","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-11868",9,"urn:uuid:5a85504f-fcf9-471b-99d6-813cc4df34c0","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=378467"
182724,"USU","UTC","","PreservedSpecimen","2dd8af6f-49dd-44f4-a1c5-3ef2c7db7c53","UTC00026840","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","Bassett Maguire ",NA,"","6688","1929-08-10",1929,8,10,222,NA,"","","","","","","",NA,"","","","",0,"",NA,NA,NA,NA,"","United States","New York","Tompkins","","McLean ","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2016-11-30 13:49:51","26840",16,"urn:uuid:2dd8af6f-49dd-44f4-a1c5-3ef2c7db7c53","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=182724"
4106227,"UNM","","","PreservedSpecimen","78d707fd-f33c-4af1-a443-fd4b175a9ac3","","109822","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","L.C. Higgins",NA,"","26705","2005-06-01",2005,6,1,152,NA,"6/1/2005","Limstone and gypsum soils of Harrisburg formation. With Larrea, brickellia, coleogyne community.","Limstone and gypsum soils of Harrisburg formation.","","","","",NA,"","Larrea, brickellia, coleogyne community.","","",NA,"",NA,NA,NA,NA,"Sheets - 1","United States","Arizona","Mohave","","Black Rock Gulch.","",NA,NA,36.8985,-113.6788,"WGS84",208,"36° 53.91'N, 113° 40.73'W","","Maiitsoh Protocol V3.0","","","From label longlat coordinates. No datum given.",1078,NA,NA,NA,NA,"3540ft","","","","2006-03-20 19:25:41","105369",21,"urn:uuid:78d707fd-f33c-4af1-a443-fd4b175a9ac3","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4106227"
148994,"NMC","","","PreservedSpecimen","","69784","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","R.W. Spellenberg and L. Brouillet",NA,"","12576","1998-08-11",1998,8,11,223,NA,"","","Rhyolite boulder flats with gravelly sand between boulders and in pockets","","Corolla cream, with small blackish patches at base of lobes","","",NA,"","with Pinus ponderosa, Quercus gambelii, Juniperus deppeana, Cercocarpus montana","","",NA,"",NA,NA,NA,NA,"","United States","New Mexico","Grant","","NM Hwy 15 to Cliff Dwellings, 6 km N of Pinos Altos","",NA,NA,32.8975,-108.2437,"",NA,"","","","","","",2035,NA,NA,NA,NA,"2035m","","","","2015-05-02 02:30:11","69784",22,"urn:uuid:ead482c2-ebb0-4bf5-ad62-730fa621d466","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=148994"
3162397,"NMC","","","PreservedSpecimen","","23649","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","J.R. Sullivan","Mar. 1994","","","","","","V.H. Chase",NA,"","140","1898-07-29",1898,7,29,210,NA,"","","dry clay bank","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Illinois","Stark","","near Wady Petra","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-05-02 02:30:11","23649",22,"urn:uuid:193131b3-896e-4035-ada2-e1456531ff3f","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3162397"
3162398,"NMC","","","PreservedSpecimen","","23648","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","J.R. Sullivan","Mar. 1994","","","","","","O.W. Knight",NA,"","sn","1905-07-19",1905,7,19,200,NA,"","","grassland","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Maine","Piscataquis","","Brownville","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-05-02 02:30:11","23648",22,"urn:uuid:baf1aeb9-2916-448b-9d22-1ad8910f9b44","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3162398"
3162399,"NMC","","","PreservedSpecimen","","23703","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","J.R. Sullivan","Mar. 1994","","","","","","J.H. Sandberg",NA,"","975","1891-09-21",1891,9,21,264,NA,"","","sandy soil","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Minnesota","Hennepin","","Minneapolis","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-05-02 02:30:11","23703",22,"urn:uuid:6d8a4ca5-bd73-4db3-b843-31d59b3c6918","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3162399"
3162400,"NMC","","","PreservedSpecimen","","23702","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","J.R. Sullivan","Mar. 1994","","","","","","J.B. Norton",NA,"","367","1895-06-26",1895,6,26,177,NA,"","","sandy soil","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Kansas","Riley","","","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-05-02 02:30:11","23702",22,"urn:uuid:eb18a8da-6194-4d03-a03d-75e8da521994","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3162400"
7913665,"SNM","","","PreservedSpecimen","b3aeddf4-8071-4325-9390-f53d8075bec1","20929","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","H. Loring",NA,"","","2010-06-23",2010,6,23,174,NA,"6/23/2010","","Sand prairie, moderate shrub component, sandy loam soil","","","","",NA,"","Yucca glauca, Conyza canadensis","","",NA,"",NA,NA,NA,NA,"","United States","Kansas","Ellsworth","","Kanopolis State Park, W slopes of hills below end of gravel Rd heading SW from Rd to Horsethief Canyon, E of boat ramp","",NA,NA,NA,NA,"",NA,"","","","","","",463,NA,NA,NA,NA,"","","","","2016-03-08 18:10:31","20929",25,"urn:uuid:b3aeddf4-8071-4325-9390-f53d8075bec1","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7913665"
514738,"CS","","","PreservedSpecimen","","34664","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","H Harrington 8094",NA,"","","1955-07-18",1955,7,18,199,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","USA","Colorado","Jefferson County","","0.5 mi S of Deer Ck Camp Ground","",NA,NA,39.5283,-105.0729,"",NA,"","","","","","",1767,NA,NA,NA,NA,"5798 ft.","","","","2015-01-06 14:31:47","199214",30,"urn:uuid:a9865183-83be-4486-be95-d6a39b0baf70","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=514738"
514748,"CS","","","PreservedSpecimen","","18115","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","J Cowen 937",NA,"","","1893-06-17",1893,6,17,168,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","USA","Colorado","Larimer County","","along RR E","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-06 14:31:47","199224",30,"urn:uuid:d8f93573-961f-4206-b5a3-8cb7d074daaa","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=514748"
514750,"CS","","","PreservedSpecimen","","4057","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","T John 58",NA,"","","1977-07-15",1977,7,15,196,NA,"","","sandy soil","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","USA","Colorado","Elbert County","","Peaceful Valley Scout Ranch 3 mi S of Elbert","",NA,NA,39.1788,-104.5371,"",NA,"T10S  R64- 63W","","","","","",2130,NA,NA,NA,NA,"6989 ft.","","","","2015-01-06 14:31:47","199226",30,"urn:uuid:f740bfb8-6dae-439f-8578-cb72595d1332","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=514750"
514751,"CS","","","PreservedSpecimen","","34537","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","H Harrington 7885",NA,"","","1954-07-22",1954,7,22,203,NA,"","","open ground","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","USA","Colorado","Jefferson County","","Deer Ck 3 mi E of Phillipsburg","",NA,NA,39.5506,-105.1349,"",NA,"","","","","","",1767,NA,NA,NA,NA,"5798 ft.","","","","2015-01-06 14:31:47","199227",30,"urn:uuid:2314a4e6-10b1-48c8-9d17-bfd6606add53","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=514751"
514752,"CS","","","PreservedSpecimen","","18114","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","J Cowen 528",NA,"","","1891-07-00",1891,7,0,NA,NA,"Jul 1891","","hills","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","USA","Colorado","Larimer County","","hills W of Dixon Canyon","",NA,NA,40.5505,-105.1714,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-06 14:31:47","199228",30,"urn:uuid:cf6d9358-bec8-4583-b22d-72ffcd34076a","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=514752"
514753,"CS","","","PreservedSpecimen","","52850","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","W M Johnson 255",NA,"","","1972-07-14",1972,7,14,196,NA,"","","heavy soils","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","USA","Colorado","Weld County","","Area of St Vrain atomic power plant St Vrain Pond Platte","",NA,NA,40.2701,-104.7631,"",NA,"T4N R66W S34","","","","","",1463,NA,NA,NA,NA,"4800 ft.","","","","2015-01-06 14:31:47","199229",30,"urn:uuid:82089504-7b62-447e-a4f3-f743ce7a9237","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=514753"
514827,"CS","","","PreservedSpecimen","","18119","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","J Cowen 1781",NA,"","","1893-06-17",1893,6,17,168,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","USA","Colorado","Larimer County","","along RR E","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-06 14:31:47","199303",30,"urn:uuid:d7cf4b92-da44-4526-a6c0-cd76e072ec62","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=514827"
514828,"CS","","","PreservedSpecimen","","18123","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","C Crandall 1784",NA,"","","1897-07-10",1897,7,10,191,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","USA","Colorado","Larimer County","","E Ft Collins","",NA,NA,40.5721,-105.0313,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-06 14:31:47","199304",30,"urn:uuid:62951e5f-5a61-4fc7-9b23-34a3c77c4cc1","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=514828"
514829,"CS","","","PreservedSpecimen","","18121","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","Crandall & Cowen 341",NA,"","","1895-07-24",1895,7,24,205,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","USA","Colorado","Larimer County","","Foothills","",NA,NA,40.5575,-105.1494,"",NA,"","","","","","",1828,NA,NA,NA,NA,"5998 ft.","","","","2015-01-06 14:31:47","199305",30,"urn:uuid:f29e658f-88a6-4ea2-aa25-6bcbc56faaa7","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=514829"
514830,"CS","","","PreservedSpecimen","","18122","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","J Cowen 1780",NA,"","","1895-06-25",1895,6,25,176,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","USA","Colorado","Larimer County","","Gulch W of Pennock's","",NA,NA,40.6151,-105.3054,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-06 14:31:47","199306",30,"urn:uuid:825178e8-3965-4692-a68e-79d3628e2231","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=514830"
514831,"CS","","","PreservedSpecimen","","18120","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","J Cowen 1782",NA,"","","1891-07-07",1891,7,7,188,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","USA","Colorado","Larimer County","","Hills W of Dixon Canyon","",NA,NA,40.5505,-105.1714,"",NA,"","","","","","",1828,NA,NA,NA,NA,"5998 ft.","","","","2015-01-06 14:31:47","199307",30,"urn:uuid:463bfb38-584a-4701-a4ac-b43eb45388fc","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=514831"
514832,"CS","","","PreservedSpecimen","","18117","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","C Crandall",NA,"","","1893-06-30",1893,6,30,181,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","USA","Colorado","Larimer County","","Horsetooth Gulch","",NA,NA,40.5654,-105.1599,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-06 14:31:47","199308",30,"urn:uuid:6c36f682-89b8-4be3-a8a0-0100a501bf3d","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=514832"
514833,"CS","","","PreservedSpecimen","","18124","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","E Bethel",NA,"","","1895-07-24",1895,7,24,205,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","USA","Colorado","Larimer County","","Howe's Gulch","",NA,NA,40.5954,-105.1941,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-06 14:31:47","199309",30,"urn:uuid:626dd7b5-30f8-444c-b0b5-5e422530ebe3","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=514833"
514834,"CS","","","PreservedSpecimen","","18118","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","C Crandall",NA,"","","1893-06-14",1893,6,14,165,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","USA","Colorado","Larimer County","","along RR E of Ft Collins","",NA,NA,40.5519,-105.0195,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-06 14:31:47","199310",30,"urn:uuid:570f2ff2-b913-4c4d-8505-4824f40c6c82","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=514834"
524120,"CS","","","PreservedSpecimen","","84749","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","Jennifer Ackerfield, 4-2010","","","","","","","Jennifer Ackerfield",NA,"","1281","2003-07-24",2003,7,24,205,NA,"","","Common in rocky soil.","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","USA","Colorado","Larimer County","","Lory State Park:  approximately 0.2 miles up the Well Gulch trail.","",NA,NA,40.5779,-105.1824,"",NA,"","","","","","",1707,NA,NA,NA,NA,"5600 ft.","","","","2015-01-06 14:31:47","209031",30,"urn:uuid:21bc741d-918e-49f7-b455-39443759b4e6","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=524120"
3016558,"CS","","","PreservedSpecimen","","95427","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","C.Bern",NA,"","270","2005-09-14",2005,9,14,257,NA,"","","Shortgrass prairie","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","USA","Colorado","Arapahoe County","","Arapahoe County, CO  Buckley Air Force Base North end of Transect 870 m N of SW corner of installation","",NA,NA,NA,NA,"",NA,"","","","","","",519,NA,NA,NA,NA,"1703 ft.","","","","2015-01-06 14:31:47","278720",30,"urn:uuid:c9c523bd-a83e-4e2c-b831-8b449bb4caea","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3016558"
2880016,"NY","","","PreservedSpecimen","URN:catalog:NY:Herbarium:00951295","951295","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","M. J. Williams",NA,"","85-21-2","1985-05-16",1985,5,16,136,NA,"16-May-85","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States of America","Nevada","Lincoln Co.","","Condor Canyon, NE of Panaca","",NA,NA,37.83161,-114.36281,"",NA,"","","","","","",1524,1524,NA,NA,NA,"","","","","2015-04-17 07:39:13","1023873",40,"urn:uuid:89ff93f7-0696-4bb7-9c1a-0385ffc7d8e8","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=2880016"
2887705,"NY","","","PreservedSpecimen","URN:catalog:NY:Herbarium:00951296","951296","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","U. T. Waterfall","1956","","","","","","A. O. Garrett",NA,"","3033","1923-06-19",1923,6,19,170,NA,"19-Jun-23","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States of America","Utah","Salt Lake Co.","","","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-04-17 07:39:13","1023878",40,"urn:uuid:e5784230-e25e-47f4-a407-b21ced004fd8","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=2887705"
6475268,"NY","","","PreservedSpecimen","URN:catalog:NY:Herbarium:138839","138839","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla var. villosa","Waterfall","Physalis","heterophylla","var.","villosa","","","","","","","isotype","F. S. Earle",NA,"","s.n.","1905-03-15",1905,3,15,74,NA,"6/2/1901","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States of America","Alabama","Lee Co.","","Auburn","",NA,NA,32.609592,-85.4802847,"WGS84",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-04-17 07:39:13","538126",40,"urn:uuid:a87be275-d813-4657-a989-72df7320e333","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=6475268"
6559954,"NY","","","PreservedSpecimen","URN:catalog:NY:Herbarium:138838","138838","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla var. villosa","Waterfall","Physalis","heterophylla","var.","villosa","","","","","","","holotype","F. S. Earle",NA,"","s.n.","1905-03-15",1905,3,15,74,NA,"6/2/1901","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States of America","Alabama","Lee Co.","","Auburn","",NA,NA,32.609592,-85.4802847,"WGS84",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-04-17 07:39:13","538125",40,"urn:uuid:942f3867-72bc-4407-8a69-2d9c2030e7cf","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=6559954"
4786462,"RM","","","PreservedSpecimen","","841922","Barcode: RM0049617","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","Bonnie Heidel",NA,"","3240","2008-06-26",2008,6,26,178,NA,"","","In standing water of spring-fed stream, midslope position, south aspect, full sun, with Glyceria striata, Cirsium arvense.","","","","",NA,"","","flowering","",NA,"",NA,NA,NA,NA,"","U.S.A.","Wyoming","Crook","","Black Hills: Devils Tower National Monument, ca 1.5 air mi WSW of entrance.","",NA,NA,NA,NA,"",NA,"T53N R65W S7 SW1/4 SNW1/4","","","","","",1256,NA,NA,NA,NA,"4120 ft.","","English","","2013-04-18 02:01:32","RM-776400",50,"urn:uuid:2be656a4-b806-4853-8daf-06dcf561122f","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4786462"
4825069,"RM","","","PreservedSpecimen","","154069","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","O. A. Stevens",NA,"","s.n.","1936-08-04",1936,8,4,217,NA,"","","Sandy roadside.","","","","",NA,"","","vegetative","",NA,"",NA,NA,NA,NA,"","U.S.A.","North Dakota","Richland","","Leonard.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","English","","2012-02-29 15:02:00","RM-817249",50,"urn:uuid:d076c407-2e2a-49f4-b0ac-df73900efe9d","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4825069"
4825070,"RM","","","PreservedSpecimen","","68324","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","T. A. Williams",NA,"","s.n.","1894-10-00",1894,10,0,NA,NA,"","","","","","","",NA,"","","flowering and fruiting","",NA,"",NA,NA,NA,NA,"","U.S.A.","South Dakota","","","Campbell.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","English","","2012-02-29 15:03:46","RM-817250",50,"urn:uuid:aeef0808-0b3b-4f56-9505-3d239b121936","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4825070"
4825071,"RM","","","PreservedSpecimen","","683","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","W. C. Knight",NA,"","s.n.","1882-00-00",1882,0,0,NA,NA,"","","","","","","",NA,"","","flowering","",NA,"",NA,NA,NA,NA,"","U.S.A.","Nebraska","Gage","","","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","English","","2013-02-06 11:13:53","RM-817251",50,"urn:uuid:64053574-1b9a-47be-9bb9-5745f503d42c","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4825071"
4825072,"RM","","","PreservedSpecimen","","275430","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","Elray S. Nixon",NA,"","152","1964-07-07",1964,7,7,189,NA,"","","Disturbed areas within open ridges and Pinus ponderosa forest.","","","","",NA,"","","flowering and fruiting","",NA,"",NA,NA,NA,NA,"","U.S.A.","Nebraska","Sheridan","","Metcalf Public Hunting Grounds, 13 mi N of Hay Springs.","",NA,NA,NA,NA,"",NA,"","","","","","",1006,NA,NA,NA,NA,"3300 ft.","","English","","2012-02-29 15:06:42","RM-817252",50,"urn:uuid:b144b8ed-2c9d-4449-9e10-abe10c89b33a","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4825072"
4825073,"RM","","","PreservedSpecimen","","736584","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","Steve Rolfsmeier",NA,"","3910","1987-08-12",1987,8,12,224,NA,"","","Sandy roadbank.","","","","",NA,"","","flowering","",NA,"",NA,NA,NA,NA,"","U.S.A.","Nebraska","Keith","","Spring Park area, north side of Lake McConaughy, ca 4 mi W of Lemoyne.","",NA,NA,NA,NA,"",NA,"T15N R40W S11 NW1/4","","","","","",NA,NA,NA,NA,NA,"","","English","","2012-02-29 15:09:01","RM-817253",50,"urn:uuid:c1ec4ac0-ca11-4721-b880-9566e8551c27","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4825073"
4825074,"RM","","","PreservedSpecimen","","244330","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","Wesley Peterson",NA,"","s.n.","1898-00-00",1898,0,0,NA,NA,"","","","","","","",NA,"","","fruiting","",NA,"",NA,NA,NA,NA,"","U.S.A.","Nebraska","Kearney","","","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","English","","2012-02-29 15:09:57","RM-817254",50,"urn:uuid:f1082d4c-c440-4002-afba-3d85da689be7","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4825074"
